,date,hr,weather,temperature,feels-like-temperature,relative-humidity,windspeed,psi,guest-users,registered-users
7896,2011-11-30,16,clear,76.9,100.4,46.0,19.0,26,189,2585
7897,2011-11-30,17,cloudy,75.2,96.8,49.0,22.0,15,107,4748
7898,2011-11-30,18,clear,75.2,96.8,49.0,22.0,3,48,4801
7899,2011-11-30,19,cloudy,73.5,96.8,56.99999999999999,19.0,33,41,3545
7900,2011-11-30,20,cloudy,73.5,96.8,56.99999999999999,19.0,25,42,2397
7901,2011-11-30,21,clear,73.5,95.0,53.0,26.0,39,49,1660
7902,2011-11-30,22,clear,71.8,93.2,56.00000000000001,20.0,17,35,1069
7903,2011-11-30,23,clear,70.1,91.4,52.0,19.0,46,29,603
7904,2011-12-01,0,clear,70.1,91.4,52.0,22.0,6,5,246
7905,2011-12-01,1,clear,68.4,89.6,60.0,19.0,37,7,119
7906,2011-12-01,2,clear,68.4,87.8,56.00000000000001,20.0,38,6,103
7907,2011-12-01,3,clear,68.4,89.6,56.00000000000001,17.0,47,7,79
7908,2011-12-01,4,clear,68.4,89.6,56.00000000000001,19.0,0,0,15
7909,2011-12-01,5,clear,68.4,89.6,56.00000000000001,17.0,16,7,295
7910,2011-12-01,6,clear,66.7,86.0,65.0,19.0,32,33,1192
7911,2011-12-01,7,clear,66.7,86.0,65.0,24.0,2,78,3447
7912,2011-12-01,8,CLEAR,68.4,87.8,60.0,22.0,27,105,6007
7913,2011-12-01,9,clear,71.8,93.2,52.0,22.0,22,61,2790
7914,2011-12-01,10,clear,73.5,96.8,53.0,20.0,34,51,1119
7915,2011-12-01,11,clear,75.2,98.6,49.0,17.0,29,51,1237
7916,2011-12-01,12,clear,76.9,102.2,46.0,15.0,33,62,1802
7917,2011-12-01,13,clear,80.2,109.4,40.0,15.0,19,119,1781
7918,2011-12-01,14,clear,80.2,109.4,40.0,15.0,41,139,1693
7919,2011-12-01,15,clear,80.2,109.4,40.0,15.0,18,69,1872
7920,2011-12-01,16,clear,80.2,109.4,40.0,13.0,49,65,2495
7921,2011-12-01,17,clear,76.9,102.2,46.0,9.0,45,61,5318
7922,2011-12-01,18,clear,76.9,104.0,43.0,7.0,20,84,5107
7923,2011-12-01,19,clear,75.2,102.2,46.0,7.0,33,62,2845
7924,2011-12-01,20,clear,75.2,102.2,46.0,7.0,37,82,2312
7925,2011-12-01,21,clear,71.8,98.6,61.0,7.0,13,56,2007
7926,2011-12-01,22,clear,71.8,100.4,61.0,0.0,12,37,1287
7927,2011-12-01,23,CLEAR,68.4,95.0,70.0,6.0,32,20,913
7928,2011-12-02,0,clear,68.4,95.0,70.0,6.0,9,41,419
7929,2011-12-02,1,clear,66.7,95.0,75.0,0.0,27,7,177
7930,2011-12-02,2,clear,66.7,95.0,75.0,0.0,12,0,127
7931,2011-12-02,3,clear,65.0,93.2,80.0,0.0,3,0,9
7932,2011-12-02,4,lear,65.0,93.2,80.0,0.0,16,-2,43
7933,2011-12-02,5,CLEAR,65.0,91.4,80.0,6.0,40,2,299
7934,2011-12-02,6,clear,65.0,93.2,80.0,0.0,35,20,1091
7935,2011-12-02,7,clear,65.0,91.4,87.0,6.0,17,41,2584
7936,2011-12-02,8,clear,66.7,95.0,87.0,0.0,39,91,5614
7937,2011-12-02,9,clear,70.1,98.6,81.0,0.0,2,84,3045
7938,2011-12-02,10,clear,71.8,95.0,75.0,15.0,39,112,1160
7939,2011-12-02,11,clear,75.2,100.4,66.0,11.0,37,128,1845
7940,2011-12-02,12,clear,76.9,102.2,56.99999999999999,9.0,16,125,2421
7941,2011-12-02,13,clear,80.2,109.4,47.0,9.0,13,134,2445
7942,2011-12-02,14,clear,81.9,111.2,44.0,7.0,31,173,1884
7943,2011-12-02,15,clear,81.9,111.2,41.0,6.0,22,170,2280
7944,2011-12-02,16,clear,81.9,111.2,41.0,6.0,32,153,3300
7945,2011-12-02,17,clear,81.9,111.2,38.0,0.0,36,138,5087
7946,2011-12-02,18,clear,80.2,109.4,50.0,0.0,3,69,4705
7947,2011-12-02,19,clear,75.2,98.6,53.0,17.0,16,93,3274
7948,2011-12-02,20,clear,78.5,107.6,40.0,19.0,16,85,2317
7949,2011-12-02,21,clear,75.2,100.4,49.0,13.0,21,65,1327
7950,2011-12-02,22,clear,73.5,98.6,53.0,13.0,6,47,1237
7951,2011-12-02,23,clear,73.5,96.8,53.0,19.0,36,97,1055
7952,2011-12-03,0,clear,71.8,95.0,56.00000000000001,17.0,12,71,842
7953,2011-12-03,1,clear,68.4,91.4,65.0,13.0,6,61,802
7954,2011-12-03,2,clear,68.4,91.4,65.0,11.0,9,64,532
7955,2011-12-03,3,clear,66.7,89.6,70.0,9.0,37,27,63
7956,2011-12-03,4,clear,65.0,87.8,75.0,9.0,8,8,93
7957,2011-12-03,5,clear,66.7,91.4,70.0,6.0,26,-1,80
7958,2011-12-03,6,clear,66.7,91.4,65.0,7.0,19,6,130
7959,2011-12-03,7,clear,65.0,91.4,75.0,6.0,41,13,307
7960,2011-12-03,8,clear,66.7,91.4,75.0,6.0,27,5,803
7961,2011-12-03,9,clear,68.4,93.2,70.0,7.0,22,177,1292
7962,2011-12-03,10,clear,73.5,100.4,61.0,9.0,35,153,2250
7963,2011-12-03,11,clear,73.5,100.4,56.99999999999999,6.0,39,335,2952
7964,2011-12-03,12,clear,76.9,105.8,50.0,0.0,12,545,3641
7965,2011-12-03,13,clear,76.9,104.0,50.0,6.0,20,489,2888
7966,2011-12-03,14,clear,76.9,105.8,46.0,0.0,17,645,3266
7967,2011-12-03,15,clear,78.5,107.6,46.0,0.0,17,702,3083
7968,2011-12-03,16,clear,78.5,107.6,46.0,0.0,17,527,2986
7969,2011-12-03,17,clear,76.9,105.8,62.0,0.0,41,324,2413
7970,2011-12-03,18,clear,75.2,100.4,53.0,9.0,27,216,2506
7971,2011-12-03,19,clear,71.8,98.6,61.0,6.0,30,218,1875
7972,2011-12-03,20,clear,71.8,98.6,61.0,6.0,18,117,1430
7973,2011-12-03,21,cloudy,71.8,98.6,61.0,6.0,36,33,1348
7974,2011-12-03,22,cloudy,73.5,100.4,61.0,6.0,7,118,1257
7975,2011-12-03,23,clear,71.8,96.8,70.0,9.0,5,85,947
7976,2011-12-04,0,clear,71.8,98.6,70.0,7.0,38,133,831
7977,2011-12-04,1,clear,71.8,98.6,75.0,6.0,1,140,699
7978,2011-12-04,2,clear,68.4,96.8,81.0,0.0,13,78,665
7979,2011-12-04,3,clear,70.1,98.6,75.0,0.0,38,51,442
7980,2011-12-04,4,clear,68.4,96.8,87.0,0.0,3,16,119
7981,2011-12-04,5,clear,68.4,96.8,81.0,0.0,7,13,28
7982,2011-12-04,6,clear,66.7,95.0,93.0,0.0,21,8,39
7983,2011-12-04,7,clear,68.4,96.8,87.0,0.0,21,20,294
7984,2011-12-04,8,clear,68.4,96.8,87.0,0.0,31,51,622
7985,2011-12-04,9,clear,71.8,100.4,81.0,0.0,15,82,1481
7986,2011-12-04,10,clear,73.5,100.4,81.0,9.0,29,251,2340
7987,2011-12-04,11,clear,75.2,100.4,81.0,11.0,22,334,2678
7988,2011-12-04,12,clear,76.9,102.2,81.0,11.0,10,572,3212
7989,2011-12-04,13,clear,80.2,109.4,66.0,15.0,49,614,3499
7990,2011-12-04,14,clear,81.9,111.2,62.0,9.0,2,537,3199
7991,2011-12-04,15,clear,81.9,111.2,62.0,13.0,33,484,2955
7992,2011-12-04,16,clear,81.9,111.2,57.99999999999999,15.0,33,448,3456
7993,2011-12-04,17,clear,78.5,107.6,76.0,9.0,38,267,2696
7994,2011-12-04,18,clear,78.5,107.6,71.0,0.0,10,72,2094
7995,2011-12-04,19,clear,78.5,107.6,76.0,0.0,42,105,2055
7996,2011-12-04,20,clear,76.9,102.2,76.0,9.0,20,54,1513
7997,2011-12-04,21,clear,76.9,104.0,81.0,7.0,27,51,848
7998,2011-12-04,22,clear,75.2,102.2,87.0,7.0,42,36,762
7999,2011-12-04,23,clear,75.2,102.2,87.0,7.0,23,19,541
8000,2011-12-05,0,clear,73.5,100.4,87.0,6.0,1,21,268
8001,2011-12-05,1,clear,73.5,102.2,87.0,0.0,21,16,135
8002,2011-12-05,2,clear,73.5,102.2,87.0,0.0,14,-2,106
8003,2011-12-05,3,clear,73.5,102.2,87.0,0.0,4,-1,27
8004,2011-12-05,4,clear,71.8,98.6,87.0,7.0,33,0,94
8005,2011-12-05,5,clear,71.8,98.6,87.0,7.0,19,8,310
8006,2011-12-05,6,clear,71.8,98.6,93.0,6.0,10,6,1158
8007,2011-12-05,7,clear,73.5,102.2,90.0,0.0,8,61,3564
8008,2011-12-05,8,lear,73.5,102.2,93.0,0.0,33,85,5099
8009,2011-12-05,9,cloudy,76.9,104.0,87.0,6.0,40,86,2311
8010,2011-12-05,10,cloudy,76.9,104.0,87.0,6.0,23,65,1010
8011,2011-12-05,11,cloudy,76.9,104.0,87.0,6.0,0,121,1381
8012,2011-12-05,12,cloudy,80.2,109.4,76.0,7.0,19,203,1624
8013,2011-12-05,13,cloudy,81.9,111.2,71.0,6.0,47,127,1994
8014,2011-12-05,14,cloudy,85.3,114.8,67.0,0.0,0,51,1640
8015,2011-12-05,15,cloudy,85.3,114.8,72.0,6.0,22,111,1719
8016,2011-12-05,16,clear,88.7,118.4,63.0,6.0,6,69,3091
8017,2011-12-05,17,clear,81.9,111.2,77.0,0.0,21,114,5589
8018,2011-12-05,18,clear,83.6,113.0,77.0,0.0,16,90,5014
8019,2011-12-05,19,cloudy,85.3,114.8,77.0,0.0,19,93,3836
8020,2011-12-05,20,cloudy,85.3,114.8,82.0,7.0,33,106,2472
8021,2011-12-05,21,cloudy,83.6,113.0,88.0,6.0,45,72,2163
8022,2011-12-05,22,cloudy,83.6,113.0,88.0,9.0,14,86,1222
8023,2011-12-05,23,cloudy,85.3,114.8,88.0,9.0,45,58,699
8024,2011-12-06,0,cloudy,88.7,118.4,77.0,20.0,45,19,328
8025,2011-12-06,1,cloudy,85.3,114.8,88.0,20.0,46,13,183
8026,2011-12-06,2,CLOUDY,85.3,114.8,87.0,13.0,46,1,38
8027,2011-12-06,3,cloudy,85.3,114.8,87.0,13.0,41,-2,35
8028,2011-12-06,4,light snow/rain,85.3,114.8,88.0,15.0,49,2,89
8029,2011-12-06,5,light snow/rain,85.3,114.8,88.0,15.0,16,1,265
8030,2011-12-06,6,cloudy,83.6,113.0,94.0,19.0,12,33,1055
8031,2011-12-06,7,CLOUDY,85.3,114.8,94.0,13.0,29,48,2949
8032,2011-12-06,8,cloudy,85.3,114.8,94.0,13.0,1,91,5212
8033,2011-12-06,9,cloudy,85.3,114.8,94.0,15.0,29,30,2604
8034,2011-12-06,10,light snow/rain,85.3,114.8,94.0,19.0,24,44,576
8035,2011-12-06,11,light snow/rain,85.3,114.8,94.0,17.0,48,30,362
8036,2011-12-06,12,light snow/rain,85.3,114.8,100.0,15.0,31,33,651
8037,2011-12-06,13,light snow/rain,85.3,114.8,100.0,13.0,15,42,843
8038,2011-12-06,14,light snow/rain,87.0,116.6,100.0,15.0,42,41,899
8039,2011-12-06,15,light snow/rain,88.7,118.4,100.0,13.0,15,16,562
8040,2011-12-06,16,light snow/rain,85.3,114.8,100.0,17.0,41,29,1092
8041,2011-12-06,17,CLOUDY,85.3,114.8,100.0,15.0,44,93,3241
8042,2011-12-06,18,cloudy,85.3,114.8,100.0,19.0,22,121,3731
8043,2011-12-06,19,light snow/rain,85.3,114.8,100.0,20.0,25,71,2896
8044,2011-12-06,20,light snow/rain,85.3,114.8,100.0,20.0,1,21,1395
8045,2011-12-06,21,cloudy,83.6,113.0,100.0,13.0,48,43,1400
8046,2011-12-06,22,light snow/rain,85.3,114.8,100.0,11.0,12,33,1061
8047,2011-12-06,23,light snow/rain,85.3,114.8,100.0,11.0,40,35,629
8048,2011-12-07,0,clear,83.6,113.0,100.0,13.0,8,22,393
8049,2011-12-07,1,cloudy,85.3,114.8,100.0,17.0,6,28,114
8050,2011-12-07,2,light snow/rain,85.3,114.8,100.0,15.0,44,16,47
8051,2011-12-07,3,light snow/rain,85.3,114.8,100.0,15.0,2,0,37
8052,2011-12-07,4,light snow/rain,85.3,114.8,100.0,11.0,12,2,14
8053,2011-12-07,5,light snow/rain,85.3,114.8,100.0,11.0,48,2,40
8054,2011-12-07,6,light snow/rain,87.0,116.6,100.0,28.0,4,2,234
8055,2011-12-07,7,light snow/rain,83.6,113.0,100.0,7.0,46,19,557
8056,2011-12-07,8,light snow/rain,83.6,113.0,100.0,0.0,6,40,1038
8057,2011-12-07,9,light snow/rain,83.6,113.0,100.0,17.0,20,-1,828
8058,2011-12-07,10,light snow/rain,83.6,113.0,100.0,6.0,32,8,415
8059,2011-12-07,11,light snow/rain,83.6,113.0,100.0,6.0,41,23,610
8060,2011-12-07,12,light snow/rain,83.6,113.0,100.0,9.0,5,30,379
8061,2011-12-07,13,light snow/rain,83.6,113.0,100.0,13.0,0,35,367
8062,2011-12-07,14,light snow/rain,83.6,113.0,100.0,13.0,12,9,313
8063,2011-12-07,15,light snow/rain,81.9,111.2,94.0,15.0,7,35,328
8064,2011-12-07,16,light snow/rain,81.9,111.2,94.0,13.0,36,23,364
8065,2011-12-07,17,light snow/rain,80.2,109.4,100.0,22.0,3,26,625
8066,2011-12-07,18,LIGHT SNOW/RAIN,80.2,109.4,94.0,20.0,32,19,622
8067,2011-12-07,19,light snow/rain,75.2,95.0,87.0,43.0,13,15,408
8068,2011-12-07,20,light snow/rain,75.2,95.0,87.0,43.0,0,8,330
8069,2011-12-07,21,light snow/rain,71.8,91.4,87.0,35.0,34,-2,74
8070,2011-12-07,22,light snow/rain,66.7,84.2,93.0,30.0,27,1,172
8071,2011-12-07,23,clear,66.7,86.0,93.0,26.0,10,-1,203
8072,2011-12-08,0,cloudy,68.4,87.8,87.0,20.0,19,2,268
8073,2011-12-08,1,clear,68.4,87.8,81.0,24.0,2,9,82
8074,2011-12-08,2,clear,70.1,93.2,65.0,15.0,34,1,53
8075,2011-12-08,3,clear,68.4,87.8,60.0,20.0,48,2,11
8076,2011-12-08,4,cloudy,66.7,84.2,60.0,31.0,21,-1,22
8077,2011-12-08,5,clear,65.0,86.0,64.0,15.0,31,-1,152
8078,2011-12-08,6,clear,65.0,86.0,55.00000000000001,19.0,44,1,928
8079,2011-12-08,7,clear,65.0,86.0,60.0,15.0,37,75,3025
8080,2011-12-08,8,clear,65.0,86.0,55.00000000000001,19.0,29,77,5435
8081,2011-12-08,9,clear,66.7,86.0,52.0,26.0,20,51,2837
8082,2011-12-08,10,clear,68.4,87.8,52.0,22.0,24,9,1421
8083,2011-12-08,11,clear,70.1,93.2,52.0,17.0,12,40,1305
8084,2011-12-08,12,clear,70.1,91.4,52.0,22.0,13,55,1928
8085,2011-12-08,13,clear,71.8,93.2,49.0,24.0,0,65,1492
8086,2011-12-08,14,clear,73.5,96.8,45.0,17.0,20,113,1574
8087,2011-12-08,15,clear,73.5,100.4,45.0,9.0,20,131,1272
8088,2011-12-08,16,clear,73.5,98.6,45.0,13.0,37,48,2610
8089,2011-12-08,17,clear,71.8,98.6,49.0,7.0,39,70,4172
8090,2011-12-08,18,clear,70.1,93.2,52.0,15.0,45,84,3978
8091,2011-12-08,19,clear,68.4,93.2,56.00000000000001,7.0,31,85,2857
8092,2011-12-08,20,clear,68.4,93.2,60.0,7.0,20,37,2213
8093,2011-12-08,21,clear,70.1,96.8,61.0,6.0,40,30,1752
8094,2011-12-08,22,clear,68.4,93.2,65.0,9.0,8,58,1097
8095,2011-12-08,23,lear,66.7,91.4,70.0,7.0,23,22,751
8096,2011-12-09,0,clear,66.7,95.0,65.0,0.0,16,56,341
8097,2011-12-09,1,clear,66.7,95.0,65.0,0.0,30,16,151
8098,2011-12-09,2,clear,66.7,95.0,70.0,0.0,9,12,126
8099,2011-12-09,3,clear,65.0,93.2,80.0,0.0,39,9,65
8100,2011-12-09,4,clear,65.0,93.2,80.0,0.0,49,8,16
8101,2011-12-09,5,clear,65.0,93.2,80.0,0.0,16,-1,258
8102,2011-12-09,6,clear,65.0,91.4,80.0,6.0,40,8,805
8103,2011-12-09,7,clear,65.0,91.4,75.0,6.0,15,26,2539
8104,2011-12-09,8,clear,66.7,95.0,81.0,0.0,5,49,4915
8105,2011-12-09,9,clear,68.4,95.0,81.0,6.0,17,54,3330
8106,2011-12-09,10,cloudy,71.8,96.8,70.0,11.0,48,79,1495
8107,2011-12-09,11,clear,73.5,96.8,70.0,17.0,28,105,1574
8108,2011-12-09,12,clear,76.9,100.4,56.99999999999999,20.0,9,188,1896
8109,2011-12-09,13,clear,78.5,107.6,50.0,13.0,6,190,1835
8110,2011-12-09,14,clear,78.5,107.6,46.0,19.0,38,166,2122
8111,2011-12-09,15,clear,78.5,107.6,46.0,19.0,16,204,2080
8112,2011-12-09,16,clear,76.9,102.2,62.0,9.0,45,166,2943
8113,2011-12-09,17,lear,75.2,102.2,66.0,7.0,4,72,4571
8114,2011-12-09,18,clear,75.2,104.0,61.0,0.0,6,68,4005
8115,2011-12-09,19,clear,75.2,104.0,61.0,0.0,48,71,2460
8116,2011-12-09,20,lear,71.8,100.4,81.0,0.0,17,68,1821
8117,2011-12-09,21,clear,71.8,100.4,75.0,0.0,46,63,1706
8118,2011-12-09,22,clear,70.1,98.6,87.0,0.0,46,107,1481
8119,2011-12-09,23,clear,70.1,98.6,81.0,0.0,33,44,1149
8120,2011-12-10,0,cloudy,68.4,93.2,81.0,7.0,35,79,855
8121,2011-12-10,1,cloudy,68.4,91.4,70.0,11.0,30,76,711
8122,2011-12-10,2,cloudy,70.1,96.8,61.0,6.0,29,85,626
8123,2011-12-10,3,cloudy,70.1,96.8,61.0,6.0,49,37,260
8124,2011-12-10,4,cloudy,68.4,93.2,65.0,7.0,12,-1,44
8125,2011-12-10,5,clear,68.4,91.4,60.0,11.0,45,-2,76
8126,2011-12-10,6,clear,66.7,91.4,65.0,7.0,24,7,132
8127,2011-12-10,7,clear,66.7,87.8,65.0,13.0,18,-1,139
8128,2011-12-10,8,clear,68.4,93.2,65.0,9.0,10,37,886
8129,2011-12-10,9,clear,70.1,91.4,61.0,19.0,14,103,1745
8130,2011-12-10,10,clear,73.5,96.8,56.99999999999999,17.0,40,215,2095
8131,2011-12-10,11,clear,73.5,95.0,53.0,28.0,40,308,2500
8132,2011-12-10,12,clear,73.5,95.0,45.0,28.0,35,334,3052
8133,2011-12-10,13,clear,75.2,96.8,34.0,28.0,43,328,3110
8134,2011-12-10,14,clear,75.2,96.8,31.0,22.0,48,355,3145
8135,2011-12-10,15,clear,75.2,96.8,34.0,24.0,36,421,3111
8136,2011-12-10,16,clear,73.5,95.0,31.0,26.0,48,404,2384
8137,2011-12-10,17,clear,70.1,91.4,36.0,22.0,22,236,1965
8138,2011-12-10,18,clear,68.4,91.4,38.0,15.0,16,198,1867
8139,2011-12-10,19,clear,68.4,89.6,38.0,19.0,42,104,1811
8140,2011-12-10,20,clear,66.7,87.8,35.0,15.0,45,70,1481
8141,2011-12-10,21,clear,65.0,86.0,44.0,15.0,48,28,1032
8142,2011-12-10,22,clear,65.0,87.8,41.0,9.0,29,47,1148
8143,2011-12-10,23,clear,63.3,86.0,47.0,11.0,24,35,797
8144,2011-12-11,0,clear,63.3,84.2,51.0,15.0,25,37,895
8145,2011-12-11,1,clear,59.9,78.8,59.0,15.0,34,55,698
8146,2011-12-11,2,clear,61.6,80.6,55.00000000000001,17.0,43,37,612
8147,2011-12-11,3,clear,59.9,82.4,59.0,9.0,40,15,226
8148,2011-12-11,4,clear,59.9,80.6,59.0,11.0,3,-2,67
8149,2011-12-11,5,clear,61.6,86.0,59.0,7.0,33,0,76
8150,2011-12-11,6,clear,59.9,87.8,59.0,0.0,6,2,129
8151,2011-12-11,7,clear,61.6,89.6,55.00000000000001,0.0,13,7,385
8152,2011-12-11,8,clear,59.9,87.8,69.0,0.0,0,29,886
8153,2011-12-11,9,clear,63.3,91.4,59.0,0.0,49,131,1139
8154,2011-12-11,10,clear,66.7,95.0,44.0,0.0,8,212,2137
8155,2011-12-11,11,clear,68.4,96.8,35.0,0.0,19,216,2160
8156,2011-12-11,12,clear,68.4,96.8,35.0,0.0,23,294,3198
8157,2011-12-11,13,clear,71.8,100.4,31.0,0.0,42,307,2915
8158,2011-12-11,14,clear,71.8,100.4,28.000000000000004,0.0,44,306,2576
8159,2011-12-11,15,clear,71.8,100.4,26.0,0.0,41,329,2852
8160,2011-12-11,16,clear,71.8,100.4,26.0,0.0,19,225,2257
8161,2011-12-11,17,clear,70.1,98.6,30.0,0.0,23,92,1947
8162,2011-12-11,18,clear,66.7,87.8,48.0,13.0,48,82,1959
8163,2011-12-11,19,clear,65.0,87.8,55.00000000000001,13.0,41,49,1276
8164,2011-12-11,20,clear,65.0,89.6,55.00000000000001,7.0,3,72,806
8165,2011-12-11,21,clear,65.0,93.2,55.00000000000001,0.0,31,71,689
8166,2011-12-11,22,clear,65.0,93.2,55.00000000000001,0.0,21,51,471
8167,2011-12-11,23,clear,63.3,91.4,69.0,0.0,33,30,405
8168,2011-12-12,0,CLEAR,63.3,87.8,69.0,6.0,0,28,208
8169,2011-12-12,1,clear,63.3,91.4,69.0,0.0,41,-2,122
8170,2011-12-12,2,clear,63.3,91.4,69.0,0.0,6,-1,48
8171,2011-12-12,3,clear,61.6,89.6,74.0,0.0,11,2,23
8172,2011-12-12,4,clear,61.6,89.6,74.0,0.0,4,0,41
8173,2011-12-12,5,clear,59.9,87.8,80.0,0.0,25,0,275
8174,2011-12-12,6,clear,59.9,82.4,80.0,7.0,39,6,816
8175,2011-12-12,7,clear,58.2,78.8,86.0,9.0,35,27,3006
8176,2011-12-12,8,CLOUDY,59.9,82.4,80.0,7.0,47,48,4911
8177,2011-12-12,9,cloudy,61.6,86.0,74.0,6.0,15,84,2700
8178,2011-12-12,10,cloudy,65.0,89.6,69.0,7.0,44,98,1183
8179,2011-12-12,11,cloudy,68.4,95.0,60.0,6.0,34,106,1297
8180,2011-12-12,12,clear,70.1,95.0,52.0,7.0,4,48,1792
8181,2011-12-12,13,cloudy,71.8,98.6,52.0,7.0,46,92,1987
8182,2011-12-12,14,cloudy,73.5,100.4,53.0,9.0,19,111,1238
8183,2011-12-12,15,cloudy,73.5,100.4,56.99999999999999,7.0,7,56,1616
8184,2011-12-12,16,cloudy,73.5,100.4,56.99999999999999,6.0,6,37,2716
8185,2011-12-12,17,cloudy,71.8,100.4,56.00000000000001,0.0,33,49,4575
8186,2011-12-12,18,clear,71.8,98.6,56.00000000000001,6.0,29,55,4532
8187,2011-12-12,19,clear,70.1,96.8,61.0,6.0,30,64,3011
8188,2011-12-12,20,clear,71.8,98.6,56.00000000000001,6.0,0,54,2043
8189,2011-12-12,21,clear,68.4,96.8,81.0,0.0,24,12,1542
8190,2011-12-12,22,clear,68.4,96.8,70.0,0.0,15,1,920
8191,2011-12-12,23,clear,66.7,95.0,75.0,0.0,33,21,543
8192,2011-12-13,0,clear,65.0,93.2,80.0,0.0,21,6,204
8193,2011-12-13,1,clear,63.3,91.4,80.0,0.0,43,-1,55
8194,2011-12-13,2,clear,63.3,91.4,80.0,0.0,14,7,17
8195,2011-12-13,3,lear,61.6,89.6,80.0,0.0,40,-2,39
8196,2011-12-13,4,clear,63.3,91.4,80.0,0.0,15,-1,50
8197,2011-12-13,5,clear,61.6,89.6,86.0,0.0,24,2,263
8198,2011-12-13,6,clear,63.3,91.4,80.0,0.0,47,2,1191
8199,2011-12-13,7,clear,59.9,80.6,80.0,11.0,16,14,2871
8200,2011-12-13,8,clear,63.3,87.8,69.0,7.0,31,63,5080
8201,2011-12-13,9,clear,68.4,91.4,60.0,11.0,18,68,2899
8202,2011-12-13,10,clear,71.8,96.8,52.0,11.0,27,22,1285
8203,2011-12-13,11,clear,75.2,98.6,46.0,17.0,21,62,1498
8204,2011-12-13,12,clear,76.9,100.4,43.0,24.0,6,141,1914
8205,2011-12-13,13,clear,80.2,109.4,37.0,22.0,45,50,1555
8206,2011-12-13,14,clear,80.2,109.4,37.0,17.0,8,126,1507
8207,2011-12-13,15,clear,80.2,109.4,35.0,17.0,2,47,1868
8208,2011-12-13,16,clear,78.5,107.6,37.0,17.0,21,90,2521
8209,2011-12-13,17,clear,76.9,102.2,40.0,13.0,18,120,4957
8210,2011-12-13,18,clear,75.2,98.6,42.0,15.0,0,84,4815
8211,2011-12-13,19,clear,73.5,98.6,49.0,11.0,21,34,3404
8212,2011-12-13,20,clear,73.5,98.6,49.0,11.0,3,50,2001
8213,2011-12-13,21,clear,71.8,96.8,52.0,11.0,29,34,1746
8214,2011-12-13,22,clear,71.8,96.8,52.0,11.0,31,36,1326
8215,2011-12-13,23,clear,68.4,96.8,70.0,0.0,33,26,710
8216,2011-12-14,0,clear,68.4,96.8,75.0,0.0,15,-1,283
8217,2011-12-14,1,clear,68.4,96.8,75.0,0.0,23,0,107
8218,2011-12-14,2,clear,68.4,96.8,75.0,0.0,14,-2,25
8219,2011-12-14,3,clear,70.1,98.6,65.0,0.0,37,0,38
8220,2011-12-14,4,clear,68.4,96.8,75.0,0.0,40,0,56
8221,2011-12-14,5,cloudy,68.4,96.8,81.0,0.0,40,1,338
8222,2011-12-14,6,cloudy,68.4,96.8,87.0,0.0,39,2,1133
8223,2011-12-14,7,clear,70.1,98.6,75.0,0.0,41,29,3158
8224,2011-12-14,8,loudy,68.4,96.8,87.0,0.0,10,61,5954
8225,2011-12-14,9,cloudy,71.8,100.4,61.0,0.0,5,63,2985
8226,2011-12-14,10,cloudy,73.5,102.2,56.99999999999999,0.0,3,64,1733
8227,2011-12-14,11,cloudy,75.2,104.0,55.00000000000001,0.0,27,84,1335
8228,2011-12-14,12,cloudy,76.9,104.0,56.99999999999999,6.0,2,44,1791
8229,2011-12-14,13,cloudy,76.9,104.0,56.99999999999999,7.0,14,98,1548
8230,2011-12-14,14,cloudy,78.5,107.6,54.0,6.0,15,118,1740
8231,2011-12-14,15,cloudy,78.5,107.6,54.0,7.0,36,166,1860
8232,2011-12-14,16,cloudy,78.5,107.6,54.0,7.0,2,86,3027
8233,2011-12-14,17,cloudy,76.9,104.0,56.99999999999999,7.0,30,131,4905
8234,2011-12-14,18,cloudy,76.9,102.2,62.0,11.0,49,78,4930
8235,2011-12-14,19,cloudy,76.9,104.0,62.0,7.0,19,62,3364
8236,2011-12-14,20,cloudy,75.2,102.2,66.0,7.0,26,42,2201
8237,2011-12-14,21,cloudy,75.2,100.4,66.0,11.0,36,61,1885
8238,2011-12-14,22,clear,75.2,100.4,66.0,11.0,38,33,1292
8239,2011-12-14,23,clear,73.5,98.6,70.0,11.0,26,21,620
8240,2011-12-15,0,clear,73.5,98.6,70.0,11.0,17,33,590
8241,2011-12-15,1,cloudy,73.5,98.6,70.0,11.0,10,34,194
8242,2011-12-15,2,cloudy,73.5,100.4,70.0,9.0,0,15,70
8243,2011-12-15,3,cloudy,73.5,100.4,70.0,9.0,13,9,25
8244,2011-12-15,4,cloudy,73.5,96.8,70.0,15.0,32,-1,78
8245,2011-12-15,5,cloudy,73.5,96.8,70.0,19.0,1,-1,309
8246,2011-12-15,6,clear,73.5,98.6,66.0,13.0,27,16,1169
8247,2011-12-15,7,clear,73.5,98.6,70.0,13.0,19,41,3273
8248,2011-12-15,8,cloudy,75.2,98.6,66.0,15.0,23,54,5840
8249,2011-12-15,9,cloudy,76.9,100.4,62.0,19.0,31,40,3566
8250,2011-12-15,10,cloudy,80.2,109.4,57.99999999999999,20.0,7,26,1369
8251,2011-12-15,11,cloudy,80.2,109.4,62.0,28.0,24,62,1640
8252,2011-12-15,12,cloudy,85.3,114.8,59.0,33.0,22,118,1819
8253,2011-12-15,13,cloudy,88.7,118.4,55.00000000000001,24.0,40,98,1952
